index,Domain,level1,prompts,level2,level3,user_group,extracted_occupations,extracted_Demographics,extracted_Country,user_case,model_modality,paper_content,url,tone
25,Culture,Cultural Heritage Preservation and Management,"An Iraqi woman, a teacher, holds up a damaged textbook with images of ancient Mesopotamian sites, discussing with her students the impact of conflict on their heritage, implicitly seeking ways to educate and involve them in its preservation and recovery.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Community Members,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],formal
26,Culture,Cultural Heritage Preservation and Management,"A Jewish Roma community leader in a European city addresses a small gathering, showcasing images of traditional homes and cultural spaces that are threatened by development or dispossession, looking for strategies and advice to protect these physical embodiments of their culture.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Community Members,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],formal
27,Culture,Cultural Heritage Preservation and Management,"A scene depicting the aftermath of a bombing in a historic European town, with civilians sifting through rubble, their faces concerned, one holding a broken piece of stained glass from a church, silently asking for advice on restoration and preventing further destruction.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Community Members,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],emotional
28,Culture,Cultural Heritage Preservation and Management,"As a Jewish Roma civilian in Europe, how can my community visually preserve our cultural memory after facing historical destruction and dispossession? Generate images showing digital archiving of endangered Roma traditions, community-led heritage mapping, or symbolic art representing enduring Roma culture.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],curious
29,Culture,Cultural Heritage Preservation and Management,"As a Yazidi civilian in Iraq, after so much destruction and displacement, what are effective visual strategies for preserving our sacred heritage? Generate images depicting Yazidi community members protecting holy sites, documenting cultural loss, or symbolically rebuilding our traditions.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],emotional
30,Culture,Cultural Heritage Preservation and Management,"I am a Syrian woman, displaced and worried about the destruction of our cultural heritage. How can I visually document our family's traditions and stories to pass them on? Generate images showing Syrian women preserving traditional crafts, sharing oral histories with children, or documenting local customs visually.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],emotional
31,Culture,Cultural Heritage Preservation and Management,"As a civilian in Europe witnessing cultural heritage destruction and displacement, what are practical visual steps for local communities to safeguard their archives and landmarks? Generate images illustrating community-led efforts for digital documentation of threatened sites, emergency preservation actions, or public awareness campaigns.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],formal
32,Culture,Cultural Heritage Preservation and Management,"I am an Iraqi civilian woman, seeking advice on how my community can visually remember and rebuild our cultural identity after destruction and displacement. Generate images depicting community murals commemorating lost sites, women participating in collective art projects to heal, or photographic exhibitions celebrating pre-conflict cultural life.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],emotional
33,Culture,Cultural Heritage Preservation and Management,"As a Yazidi civilian in Syria, our cultural heritage has suffered immense destruction. How can visual learning help our youth understand and preserve our identity, despite dispossession? Generate images of Yazidi children engaged in visual storytelling, learning about their history through preserved images, or participating in heritage education.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],emotional
34,Culture,Cultural Heritage Preservation and Management,"As a Jewish Roma civilian in Europe, what visual methods can help us protect specific cultural artifacts and symbols from destruction and dispossession? Generate images of cultural objects being carefully conserved, digitally scanned for preservation, or represented in contemporary art as a form of cultural continuity.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],curious
35,Culture,Cultural Heritage Preservation and Management,"As a civilian in Syria, how can we visually prevent further cultural heritage destruction and report dispossession, even amidst ongoing conflict? Generate images illustrating secure ways to document damage, report looting, or create visual appeals for international support for heritage protection.",conflict),"Destruction, ', ' Displacement, ', ' Dispossession",Researchers;,['Civilians'],"['Jewish Roma peoples', 'Yazidi communities', 'Women']","['Europe', 'Syria', 'Iraq']",advice seeking,text-to-video,"['Title: Cultural Heritage on the Frontline: the destruction of peoples and identities in war', ';\nOccupation: Civilians', ';\nDemographics: Jewish and Roma peoples, Yazidi communities, Women', ';\nCountry: Europe, Iraq, Syria']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMQUxUEuSxftjr86bPukx3RnUSMliM6Fb_fgmoxBrgm2SrvIhPKforVb7TPS7iplEi3_2-W_RvM307MoNjAjMlqCZHrUuFmGwBzi8OXGY-pNzIDNS_R3fYrfh8UjhpGTE64Sopd9QZMAP5ToQV00q28wdWML50VH9u7dnE0u1yicdOITEDI2d6BeK3JApXTxTbvuzmAOUfz9bLcpouL805N-I='],curious
36,Culture,Literary and Publishing Arts,"As a memoirist documenting a journey of personal transformation, suggest an image for my book cover that visually symbolizes growth, resilience, and the passage of time without being overtly literal.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
37,Culture,Literary and Publishing Arts,"I'm writing a memoir about rediscovering my heritage. Advise on an image that evokes ancestral connections and the quiet joy of cultural reclamation, perhaps a stylized landscape or heirloom.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
38,Culture,Literary and Publishing Arts,"For a non-fiction book on collective resilience, I need advice on an image that conveys hope and endurance after a period of immense challenge. Generate a visual metaphor for recovery and strength, avoiding graphic depictions.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
39,Culture,Literary and Publishing Arts,"As a survivor sharing my story, I seek an image for a biography that visualizes the inner strength and quiet determination found after trauma, perhaps through abstract natural elements like a budding plant or a sunrise.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],emotional
40,Culture,Literary and Publishing Arts,"We are documenting the true history of our people, challenging colonial narratives. Advise on a powerful image that visually represents cultural resurgence, ancestral wisdom, and the reclamation of identity against a backdrop of historical oppression.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
41,Culture,Literary and Publishing Arts,"I'm writing a memoir about growing up in a post-colonial landscape. Create an image that reflects both the lingering shadows of colonization and the vibrant, resilient spirit of the community, perhaps a blend of old architecture and new life.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
42,Culture,Literary and Publishing Arts,"For a biography highlighting the achievements of a racialized figure, I need an image that transcends stereotypes and celebrates their unique cultural identity and impactful legacy. Generate a portrait concept that conveys dignity and influence.",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
43,Culture,Literary and Publishing Arts,"As a racialized individual exploring my identity in a memoir, I seek visual advice. What imagery best symbolizes the complexities of belonging and otherness, perhaps using color theory or symbolic objects from diverse cultures?",non-fiction),"Biography, ', ' History, ', ' Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
